model,method,as_of_session,decision_session,p10,group,Y10
M2,equal_frequency,2021-02-09,2021-02-10,0.011836635772473765,1,0
M2,equal_frequency,2021-02-10,2021-02-11,0.04059689570734851,3,0
M2,equal_frequency,2021-02-11,2021-02-12,0.026996537072423266,2,0
M2,equal_frequency,2021-02-12,2021-02-16,0.008842716745040028,1,0
M2,equal_frequency,2021-02-16,2021-02-17,0.027667281938976707,2,0
M2,equal_frequency,2021-02-17,2021-02-18,0.07111877462140553,5,0
M2,equal_frequency,2021-02-18,2021-02-19,0.04781813524131701,4,0
M2,equal_frequency,2021-02-19,2021-02-22,0.03083335904297677,3,0
M2,equal_frequency,2021-02-22,2021-02-23,0.03400775107558652,3,0
M2,equal_frequency,2021-02-23,2021-02-24,0.013176330517807457,1,0
M2,equal_frequency,2021-02-24,2021-02-25,0.013784922695116851,1,0
M2,equal_frequency,2021-02-25,2021-02-26,0.07629538089162997,5,0
M2,equal_frequency,2021-02-26,2021-03-01,0.04974882613372804,4,0
M2,equal_frequency,2021-03-01,2021-03-02,0.04621264789119706,4,0
M2,equal_frequency,2021-03-02,2021-03-03,0.07987399595890117,5,0
M2,equal_frequency,2021-03-03,2021-03-04,0.053510524474848074,4,0
M2,equal_frequency,2021-03-04,2021-03-05,0.023585587026512506,2,0
M2,equal_frequency,2021-03-05,2021-03-08,0.029428389309928013,3,0
M2,equal_frequency,2021-03-08,2021-03-09,0.023340178044422035,2,0
M2,equal_frequency,2021-03-09,2021-03-10,0.02726515940189156,2,0
M2,equal_frequency,2021-03-10,2021-03-11,0.033544947272011426,3,0
M2,equal_frequency,2021-03-11,2021-03-12,0.046059004899642444,4,0
M2,equal_frequency,2021-03-12,2021-03-15,0.045475814558966585,4,0
M2,equal_frequency,2021-03-15,2021-03-16,0.06618654118132003,5,0
M2,equal_frequency,2021-03-16,2021-03-17,0.06321356119839304,4,0
M2,equal_frequency,2021-03-17,2021-03-18,0.07261096704450126,5,0
M2,equal_frequency,2021-03-18,2021-03-19,0.04747573210723215,4,0
M2,equal_frequency,2021-03-19,2021-03-22,0.04136810438051631,3,0
M2,equal_frequency,2021-03-22,2021-03-23,0.04160566356506829,3,0
M2,equal_frequency,2021-03-23,2021-03-24,0.0448984394654513,4,0
M2,equal_frequency,2021-03-24,2021-03-25,0.05213138812034305,4,0
M2,equal_frequency,2021-03-25,2021-03-26,0.025780242412892444,2,0
M2,equal_frequency,2021-03-26,2021-03-29,0.08430589457578966,5,0
M2,equal_frequency,2021-03-29,2021-03-30,0.16554845088322664,5,0
M2,equal_frequency,2021-03-30,2021-03-31,0.06383045081651316,4,0
M2,equal_frequency,2021-03-31,2021-04-01,0.08502881691595249,5,0
M2,equal_frequency,2021-04-01,2021-04-05,0.06959250327451452,5,0
M2,equal_frequency,2021-04-05,2021-04-06,0.12325742886202319,5,0
M2,equal_frequency,2021-04-06,2021-04-07,0.09299521091673127,5,0
M2,equal_frequency,2021-04-07,2021-04-08,0.08683529146056954,5,0
M2,equal_frequency,2021-04-08,2021-04-09,0.10474760712865243,5,0
M2,equal_frequency,2021-04-09,2021-04-12,0.06296802397564064,4,0
M2,equal_frequency,2021-04-12,2021-04-13,0.05055011629152265,4,0
M2,equal_frequency,2021-04-13,2021-04-14,0.043650459132600586,4,0
M2,equal_frequency,2021-04-14,2021-04-15,0.04255146028001897,4,0
M2,equal_frequency,2021-04-15,2021-04-16,0.06464913302768292,4,0
M2,equal_frequency,2021-04-16,2021-04-19,0.04059399918763287,3,0
M2,equal_frequency,2021-04-19,2021-04-20,0.061023181176505396,4,0
M2,equal_frequency,2021-04-20,2021-04-21,0.081560050679925,5,0
M2,equal_frequency,2021-04-21,2021-04-22,0.0900596103818213,5,0
M2,equal_frequency,2021-04-22,2021-04-23,0.07762074898461835,5,0
M2,equal_frequency,2021-04-23,2021-04-26,0.06476231732634329,4,0
M2,equal_frequency,2021-04-26,2021-04-27,0.06544564338115938,5,0
M2,equal_frequency,2021-04-27,2021-04-28,0.051381940939032006,4,0
M2,equal_frequency,2021-04-28,2021-04-29,0.0484666816603343,4,0
M2,equal_frequency,2021-04-29,2021-04-30,0.05422917689564294,4,0
M2,equal_frequency,2021-04-30,2021-05-03,0.05013855143327901,4,0
M2,equal_frequency,2021-05-03,2021-05-04,0.04548141327324727,4,0
M2,equal_frequency,2021-05-04,2021-05-05,0.04792490595762222,4,1
M2,equal_frequency,2021-05-05,2021-05-06,0.03375506886628625,3,1
M2,equal_frequency,2021-05-06,2021-05-07,0.03919771189913167,3,1
M2,equal_frequency,2021-05-07,2021-05-10,0.024942911098730716,2,1
M2,equal_frequency,2021-05-10,2021-05-11,0.024131092274118672,2,0
M2,equal_frequency,2021-05-11,2021-05-12,0.029502783943628194,3,0
M2,equal_frequency,2021-05-12,2021-05-13,0.04215869244791625,4,0
M2,equal_frequency,2021-05-13,2021-05-14,0.034535168945745216,3,0
M2,equal_frequency,2021-05-14,2021-05-17,0.025793048745575038,2,0
M2,equal_frequency,2021-05-17,2021-05-18,0.0418206741399088,3,0
M2,equal_frequency,2021-05-18,2021-05-19,0.03295563686553554,3,0
M2,equal_frequency,2021-05-19,2021-05-20,0.020937923515999855,2,0
M2,equal_frequency,2021-05-20,2021-05-21,0.055049329820084265,4,0
M2,equal_frequency,2021-05-21,2021-05-24,0.057227308252541846,4,0
M2,equal_frequency,2021-05-24,2021-05-25,0.027587636123298762,2,0
M2,equal_frequency,2021-05-25,2021-05-26,0.03455570824045545,3,0
M2,equal_frequency,2021-05-26,2021-05-27,0.004140584123698168,1,0
M2,equal_frequency,2021-05-27,2021-05-28,0.002786211919998165,1,0
M2,equal_frequency,2021-05-28,2021-06-01,0.004337966995671754,1,0
M2,equal_frequency,2021-06-01,2021-06-02,0.02398232960969918,2,0
M2,equal_frequency,2021-06-02,2021-06-03,0.013227299110146246,1,0
M2,equal_frequency,2021-06-03,2021-06-04,0.03304331995643271,3,0
M2,equal_frequency,2021-06-04,2021-06-07,0.028894776679318772,3,0
M2,equal_frequency,2021-06-07,2021-06-08,0.027591839884712754,2,0
M2,equal_frequency,2021-06-08,2021-06-09,0.025579831791874123,2,0
M2,equal_frequency,2021-06-09,2021-06-10,0.03589770340392439,3,0
M2,equal_frequency,2021-06-10,2021-06-11,0.04255725866961397,4,0
M2,equal_frequency,2021-06-11,2021-06-14,0.026558964729031454,2,0
M2,equal_frequency,2021-06-14,2021-06-15,0.05199838298447711,4,0
M2,equal_frequency,2021-06-15,2021-06-16,0.057150280312967185,4,0
M2,equal_frequency,2021-06-16,2021-06-17,0.04224958443753515,4,0
M2,equal_frequency,2021-06-17,2021-06-18,0.04107609215378128,3,0
M2,equal_frequency,2021-06-18,2021-06-21,0.07112355697247692,5,0
M2,equal_frequency,2021-06-21,2021-06-22,0.06650102904301129,5,0
M2,equal_frequency,2021-06-22,2021-06-23,0.052306786982808044,4,0
M2,equal_frequency,2021-06-23,2021-06-24,0.03785890064478756,3,0
M2,equal_frequency,2021-06-24,2021-06-25,0.04140937030019834,3,0
M2,equal_frequency,2021-06-25,2021-06-28,0.009070631953514038,1,0
M2,equal_frequency,2021-06-28,2021-06-29,0.015851098914848028,1,0
M2,equal_frequency,2021-06-29,2021-06-30,0.0231535896812701,2,0
M2,equal_frequency,2021-06-30,2021-07-01,0.008937694319658481,1,0
M2,equal_frequency,2021-07-01,2021-07-02,0.020944882588988228,2,0
M2,equal_frequency,2021-07-02,2021-07-06,0.007386373499782136,1,0
M2,equal_frequency,2021-07-06,2021-07-07,0.07080843220603511,5,0
M2,equal_frequency,2021-07-07,2021-07-08,0.05593254475497494,4,0
M2,equal_frequency,2021-07-08,2021-07-09,0.08840311415219475,5,0
M2,equal_frequency,2021-07-09,2021-07-12,0.049306538797210676,4,0
M2,equal_frequency,2021-07-12,2021-07-13,0.04476671189020276,4,0
M2,equal_frequency,2021-07-13,2021-07-14,0.04088382253854293,3,0
M2,equal_frequency,2021-07-14,2021-07-15,0.02447797865763703,2,0
M2,equal_frequency,2021-07-15,2021-07-16,0.02633504316883237,2,0
M2,equal_frequency,2021-07-16,2021-07-19,0.04133496336590225,3,0
M2,equal_frequency,2021-07-19,2021-07-20,0.04428587208108277,4,0
M2,equal_frequency,2021-07-20,2021-07-21,0.08583161345875905,5,0
M2,equal_frequency,2021-07-21,2021-07-22,0.05738849340013033,4,0
M2,equal_frequency,2021-07-22,2021-07-23,0.045029866864919034,4,0
M2,equal_frequency,2021-07-23,2021-07-26,0.02048520181298315,2,0
M2,equal_frequency,2021-07-26,2021-07-27,0.014223625227111163,1,0
M2,equal_frequency,2021-07-27,2021-07-28,0.05979220571483261,4,0
M2,equal_frequency,2021-07-28,2021-07-29,0.04593972664418197,4,0
M2,equal_frequency,2021-07-29,2021-07-30,0.03221518924438909,3,0
M2,equal_frequency,2021-07-30,2021-08-02,0.025205295327537784,2,0
M2,equal_frequency,2021-08-02,2021-08-03,0.04703912856790618,4,0
M2,equal_frequency,2021-08-03,2021-08-04,0.018669159368583915,2,0
M2,equal_frequency,2021-08-04,2021-08-05,0.012522070750739177,1,0
M2,equal_frequency,2021-08-05,2021-08-06,0.019913893606408842,2,0
M2,equal_frequency,2021-08-06,2021-08-09,0.001365852540352518,1,0
M2,equal_frequency,2021-08-09,2021-08-10,0.005516330541158826,1,0
M2,equal_frequency,2021-08-10,2021-08-11,0.009453517204479437,1,0
M2,equal_frequency,2021-08-11,2021-08-12,0.0028922734649545136,1,0
M2,equal_frequency,2021-08-12,2021-08-13,0.003413143295047073,1,0
M2,equal_frequency,2021-08-13,2021-08-16,0.0021293920442712467,1,0
M2,equal_frequency,2021-08-16,2021-08-17,0.015830198197380366,1,0
M2,equal_frequency,2021-08-17,2021-08-18,0.03747663910289708,3,0
M2,equal_frequency,2021-08-18,2021-08-19,0.05090973219705107,4,0
M2,equal_frequency,2021-08-19,2021-08-20,0.059610596560651825,4,0
M2,equal_frequency,2021-08-20,2021-08-23,0.03363744410326845,3,0
M2,equal_frequency,2021-08-23,2021-08-24,0.03105927161305508,3,0
M2,equal_frequency,2021-08-24,2021-08-25,0.02822820948098884,2,0
M2,equal_frequency,2021-08-25,2021-08-26,0.008964064627425704,1,0
M2,equal_frequency,2021-08-26,2021-08-27,0.02224892214220301,2,0
M2,equal_frequency,2021-08-27,2021-08-30,0.010716261899205753,1,0
M2,equal_frequency,2021-08-30,2021-08-31,0.011295569058714764,1,0
M2,equal_frequency,2021-08-31,2021-09-01,0.017786934699783312,2,0
M2,equal_frequency,2021-09-01,2021-09-02,0.006735975655222166,1,0
M2,equal_frequency,2021-09-02,2021-09-03,0.014526761240786602,1,0
M2,equal_frequency,2021-09-03,2021-09-07,0.00334953513107736,1,0
M2,equal_frequency,2021-09-07,2021-09-08,0.018890241729589027,2,0
M2,equal_frequency,2021-09-08,2021-09-09,0.017097572895825846,2,0
M2,equal_frequency,2021-09-09,2021-09-10,0.027111816517994127,2,0
M2,equal_frequency,2021-09-10,2021-09-13,0.019886357275646242,2,0
M2,equal_frequency,2021-09-13,2021-09-14,0.016115484036805603,1,0
M2,equal_frequency,2021-09-14,2021-09-15,0.015554799807266897,1,0
M2,equal_frequency,2021-09-15,2021-09-16,0.026003140489089686,2,0
M2,equal_frequency,2021-09-16,2021-09-17,0.029699756336212677,3,0
M2,equal_frequency,2021-09-17,2021-09-20,0.032585209485729835,3,0
M2,equal_frequency,2021-09-20,2021-09-21,0.04202019597140745,4,0
M2,equal_frequency,2021-09-21,2021-09-22,0.028650704900548433,3,0
M2,equal_frequency,2021-09-22,2021-09-23,0.029041473850844393,3,0
M2,equal_frequency,2021-09-23,2021-09-24,0.04071419133920374,3,0
M2,equal_frequency,2021-09-24,2021-09-27,0.015132582331064359,1,0
M2,equal_frequency,2021-09-27,2021-09-28,0.002533968250344777,1,0
M2,equal_frequency,2021-09-28,2021-09-29,0.01703119517327244,2,0
M2,equal_frequency,2021-09-29,2021-09-30,0.030915534787499706,3,0
M2,equal_frequency,2021-09-30,2021-10-01,0.027717502665160154,2,0
M2,equal_frequency,2021-10-01,2021-10-04,0.03650396795158719,3,0
M2,equal_frequency,2021-10-04,2021-10-05,0.022531074941384992,2,0
M2,equal_frequency,2021-10-05,2021-10-06,0.013553756492831187,1,0
M2,equal_frequency,2021-10-06,2021-10-07,0.01444719137088192,1,0
M2,equal_frequency,2021-10-07,2021-10-08,0.017976027781688293,2,0
M2,equal_frequency,2021-10-08,2021-10-11,0.01692231218654978,1,0
M2,equal_frequency,2021-10-11,2021-10-12,0.014530958931667731,1,0
M2,equal_frequency,2021-10-12,2021-10-13,0.014862890083212095,1,0
M2,equal_frequency,2021-10-13,2021-10-14,0.014210541464536026,1,0
M2,equal_frequency,2021-10-14,2021-10-15,0.0182933144380602,2,0
M2,equal_frequency,2021-10-15,2021-10-18,0.01750368373827704,2,0
M2,equal_frequency,2021-10-18,2021-10-19,0.020973873822048336,2,0
M2,equal_frequency,2021-10-19,2021-10-20,0.022087107428789894,2,0
M2,equal_frequency,2021-10-20,2021-10-21,0.040400606629522634,3,0
M2,equal_frequency,2021-10-21,2021-10-22,0.017249246651394122,2,0
M2,equal_frequency,2021-10-22,2021-10-25,0.011105843595547615,1,0
M2,equal_frequency,2021-10-25,2021-10-26,0.026012823658296654,2,0
M2,equal_frequency,2021-10-26,2021-10-27,0.024203546304492438,2,0
M2,equal_frequency,2021-10-27,2021-10-28,0.06554135713940296,5,0
M2,equal_frequency,2021-10-28,2021-10-29,0.1038628488933584,5,0
M2,equal_frequency,2021-10-29,2021-11-01,0.07247876018847094,5,0
M2,equal_frequency,2021-11-01,2021-11-02,0.08109178579664184,5,0
M2,equal_frequency,2021-11-02,2021-11-03,0.03723675702312575,3,0
M2,equal_frequency,2021-11-03,2021-11-04,0.018753310050755492,2,0
M2,equal_frequency,2021-11-04,2021-11-05,0.02878086293131475,3,0
M2,equal_frequency,2021-11-05,2021-11-08,0.03918559903799508,3,0
M2,equal_frequency,2021-11-08,2021-11-09,0.05721630755546373,4,0
M2,equal_frequency,2021-11-09,2021-11-10,0.035645355341269044,3,0
M2,equal_frequency,2021-11-10,2021-11-11,0.06341550402812628,4,0
M2,equal_frequency,2021-11-11,2021-11-12,0.02936069855770779,3,0
M2,equal_frequency,2021-11-12,2021-11-15,0.005613262241494491,1,0
M2,equal_frequency,2021-11-15,2021-11-16,0.006535403779134848,1,0
M2,equal_frequency,2021-11-16,2021-11-17,0.008408030375916685,1,0
M2,equal_frequency,2021-11-17,2021-11-18,0.0028361411883991595,1,1
M2,equal_frequency,2021-11-18,2021-11-19,0.01520202381442785,1,1
M2,equal_frequency,2021-11-19,2021-11-22,0.010445944320280932,1,1
M2,equal_frequency,2021-11-22,2021-11-23,0.12557354348533384,5,1
M2,equal_frequency,2021-11-23,2021-11-24,0.11419421828088049,5,1
M2,equal_frequency,2021-11-24,2021-11-26,0.09505973757217516,5,0
M2,equal_frequency,2021-11-26,2021-11-29,0.07503157187320031,5,1
M2,equal_frequency,2021-11-29,2021-11-30,0.05899273600784225,4,0
M2,equal_frequency,2021-11-30,2021-12-01,0.06446918895490743,4,0
M2,equal_frequency,2021-12-01,2021-12-02,0.110638544705022,5,0
M2,equal_frequency,2021-12-02,2021-12-03,0.0823165158135898,5,0
M2,equal_frequency,2021-12-03,2021-12-06,0.05207032861122805,4,0
M2,equal_frequency,2021-12-06,2021-12-07,0.058167699117930335,4,0
M2,equal_frequency,2021-12-07,2021-12-08,0.009394769020926176,1,0
M2,equal_frequency,2021-12-08,2021-12-09,0.0007072261460267314,1,0
M2,equal_frequency,2021-12-09,2021-12-10,0.005876512578468014,1,0
M2,equal_frequency,2021-12-10,2021-12-13,0.00028745216073482535,1,0
M2,equal_frequency,2021-12-13,2021-12-14,0.008327815473948428,1,0
M2,equal_frequency,2021-12-14,2021-12-15,0.025058966594408583,2,0
M2,equal_frequency,2021-12-15,2021-12-16,0.03441863166025399,3,0
M2,equal_frequency,2021-12-16,2021-12-17,0.030209677641085335,3,0
M2,equal_frequency,2021-12-17,2021-12-20,0.026397406929713898,2,0
M2,equal_frequency,2021-12-20,2021-12-21,0.025525826465025873,2,0
M2,equal_frequency,2021-12-21,2021-12-22,0.04112139495145374,3,0
M2,equal_frequency,2021-12-22,2021-12-23,0.03598661203823999,3,0
M2,equal_frequency,2021-12-23,2021-12-27,0.03001891428370808,3,0
M2,equal_frequency,2021-12-27,2021-12-28,0.014733542078342463,1,0
M2,equal_frequency,2021-12-28,2021-12-29,0.013325246347497129,1,0
M2,equal_frequency,2021-12-29,2021-12-30,0.011576787104710651,1,0
M2,equal_frequency,2021-12-30,2021-12-31,0.02187536398107396,2,0
M2,equal_frequency,2021-12-31,2022-01-03,0.013388783624384289,1,0
M2,equal_frequency,2022-01-03,2022-01-04,0.007838198378696534,1,0
M2,equal_frequency,2022-01-04,2022-01-05,0.009873141168937206,1,0
M2,equal_frequency,2022-01-05,2022-01-06,0.01772316381198002,2,0
M2,equal_frequency,2022-01-06,2022-01-07,0.012740071267289143,1,0
M2,equal_frequency,2022-01-07,2022-01-10,0.008446064445918324,1,0
M2,equal_frequency,2022-01-10,2022-01-11,0.00966920704915493,1,0
M2,equal_frequency,2022-01-11,2022-01-12,0.00825145830112509,1,0
M2,equal_frequency,2022-01-12,2022-01-13,0.009681469643523502,1,1
M2,equal_frequency,2022-01-13,2022-01-14,0.010955146311315308,1,1
M2,equal_frequency,2022-01-14,2022-01-18,0.00937070279390704,1,0
M2,equal_frequency,2022-01-18,2022-01-19,0.014343900756635032,1,0
M2,equal_frequency,2022-01-19,2022-01-20,0.020356268313357812,2,0
M2,equal_frequency,2022-01-20,2022-01-21,0.02255506248587192,2,0
M2,equal_frequency,2022-01-21,2022-01-24,0.023824790582036168,2,0
M2,equal_frequency,2022-01-24,2022-01-25,0.03049304757960818,3,0
M2,equal_frequency,2022-01-25,2022-01-26,0.0318335639433321,3,0
M2,equal_frequency,2022-01-26,2022-01-27,0.04185044544208041,3,0
M2,equal_frequency,2022-01-27,2022-01-28,0.020045701748594595,2,0
M2,equal_frequency,2022-01-28,2022-01-31,0.008239423230463951,1,0
M2,equal_frequency,2022-01-31,2022-02-01,0.0027810313171066628,1,0
M2,equal_frequency,2022-02-01,2022-02-02,0.0019650648789914303,1,0
M2,equal_frequency,2022-02-02,2022-02-03,0.004206459574458154,1,0
M2,equal_frequency,2022-02-03,2022-02-04,0.01038508002419296,1,0
M2,equal_frequency,2022-02-04,2022-02-07,0.013181127947352022,1,0
M2,equal_frequency,2022-02-07,2022-02-08,0.011053900710559249,1,0
M2,equal_frequency,2022-02-08,2022-02-09,0.013506413787553736,1,1
M2,equal_frequency,2022-02-09,2022-02-10,0.015291674951270534,1,0
M2,equal_frequency,2022-02-10,2022-02-11,0.015582443767374544,1,0
M2,equal_frequency,2022-02-11,2022-02-14,0.021351163438760153,2,0
M2,equal_frequency,2022-02-14,2022-02-15,0.03512395475919617,3,0
M2,equal_frequency,2022-02-15,2022-02-16,0.039998130852508605,3,0
M2,equal_frequency,2022-02-16,2022-02-17,0.03835770793293983,3,0
M2,equal_frequency,2022-02-17,2022-02-18,0.04341038152826367,4,0
M2,equal_frequency,2022-02-18,2022-02-22,0.024754919375197793,2,0
M2,equal_frequency,2022-02-22,2022-02-23,0.02180947641945836,2,0
M2,equal_frequency,2022-02-23,2022-02-24,0.03668742995280674,3,0
M2,equal_frequency,2022-02-24,2022-02-25,0.06124269010529559,4,0
M2,equal_frequency,2022-02-25,2022-02-28,0.024859448550173652,2,0
M2,equal_frequency,2022-02-28,2022-03-01,0.05099128889605458,4,0
M2,equal_frequency,2022-03-01,2022-03-02,0.08342587452503848,5,0
M2,equal_frequency,2022-03-02,2022-03-03,0.08903403250172165,5,0
M2,equal_frequency,2022-03-03,2022-03-04,0.06539878307363062,5,0
M2,equal_frequency,2022-03-04,2022-03-07,0.06854387360925082,5,0
M2,equal_frequency,2022-03-07,2022-03-08,0.043709200617913335,4,0
M2,equal_frequency,2022-03-08,2022-03-09,0.020295547182911978,2,0
M2,equal_frequency,2022-03-09,2022-03-10,0.03144109600456974,3,0
M2,equal_frequency,2022-03-10,2022-03-11,0.022574605566817927,2,0
M2,equal_frequency,2022-03-11,2022-03-14,0.014444861055755372,1,0
M2,equal_frequency,2022-03-14,2022-03-15,0.018985893985039637,2,0
M2,equal_frequency,2022-03-15,2022-03-16,0.03229753366741084,3,0
M2,equal_frequency,2022-03-16,2022-03-17,0.029480907663566244,3,0
M2,equal_frequency,2022-03-17,2022-03-18,0.043192122182204765,4,0
M2,equal_frequency,2022-03-18,2022-03-21,0.046493412779681116,4,0
M2,equal_frequency,2022-03-21,2022-03-22,0.05822504090909602,4,0
M2,equal_frequency,2022-03-22,2022-03-23,0.07452299426882902,5,0
M2,equal_frequency,2022-03-23,2022-03-24,0.08120598669494489,5,0
M2,equal_frequency,2022-03-24,2022-03-25,0.1197498860165347,5,0
M2,equal_frequency,2022-03-25,2022-03-28,0.12355214749111562,5,0
M2,equal_frequency,2022-03-28,2022-03-29,0.0804298808325786,5,0
M2,equal_frequency,2022-03-29,2022-03-30,0.06303654091570939,4,0
M2,equal_frequency,2022-03-30,2022-03-31,0.08442463446253981,5,0
M2,equal_frequency,2022-03-31,2022-04-01,0.06258109652823331,4,0
M2,equal_frequency,2022-04-01,2022-04-04,0.0378930575664587,3,0
M2,equal_frequency,2022-04-04,2022-04-05,0.022105737759661882,2,0
M2,equal_frequency,2022-04-05,2022-04-06,0.041427863357917524,3,0
M2,equal_frequency,2022-04-06,2022-04-07,0.03985877097039556,3,0
M2,equal_frequency,2022-04-07,2022-04-08,0.041892011735413924,3,0
M2,equal_frequency,2022-04-08,2022-04-11,0.041405906909087124,3,0
M2,equal_frequency,2022-04-11,2022-04-12,0.041646161391304455,3,0
M2,equal_frequency,2022-04-12,2022-04-13,0.029345263739160087,3,0
M2,equal_frequency,2022-04-13,2022-04-14,0.03063872405101687,3,0
M2,equal_frequency,2022-04-14,2022-04-18,0.018927289083354334,2,0
M2,equal_frequency,2022-04-18,2022-04-19,0.015030877953514465,1,1
M2,equal_frequency,2022-04-19,2022-04-20,0.01711827096322489,2,1
M2,equal_frequency,2022-04-20,2022-04-21,0.015118700037589626,1,1
M2,equal_frequency,2022-04-21,2022-04-22,0.022227524281841337,2,0
M2,equal_frequency,2022-04-22,2022-04-25,0.025802243743620272,2,0
M2,equal_frequency,2022-04-25,2022-04-26,0.023201779416499955,2,0
M2,equal_frequency,2022-04-26,2022-04-27,0.06566465207705839,5,0
M2,equal_frequency,2022-04-27,2022-04-28,0.043414298399076026,4,0
M2,equal_frequency,2022-04-28,2022-04-29,0.037348562188563646,3,0
M2,equal_frequency,2022-04-29,2022-05-02,0.036249268471432214,3,0
M2,equal_frequency,2022-05-02,2022-05-03,0.029949215019173313,3,0
M2,equal_frequency,2022-05-03,2022-05-04,0.02060960520476942,2,1
M2,equal_frequency,2022-05-04,2022-05-05,0.015065580244331113,1,0
M2,equal_frequency,2022-05-05,2022-05-06,0.01703118641483013,1,0
M2,equal_frequency,2022-05-06,2022-05-09,0.02216003599563238,2,0
